iteration,t_M,field,L,ell,m,part,coefficient
9536,18.625,abs_npsigma,8,3,3,cos,4.908192394181832e-09
9536,18.625,abs_npsigma,8,3,3,sin,1.767059119861525e-08
9536,18.625,abs_npsigma,8,4,0,real,-0.05960287460873193
9536,18.625,abs_npsigma,8,4,1,cos,2.2269610544523033e-08
9536,18.625,abs_npsigma,8,4,1,sin,-3.0514135808401566e-08
9536,18.625,abs_npsigma,8,4,2,cos,-0.0043837006662663935
9536,18.625,abs_npsigma,8,4,2,sin,0.015302612199485963
9536,18.625,abs_npsigma,8,4,3,cos,-4.201639060806561e-08
9536,18.625,abs_npsigma,8,4,3,sin,1.903280331169016e-08
9536,18.625,abs_npsigma,8,4,4,cos,-0.06505918621787586
9536,18.625,abs_npsigma,8,4,4,sin,0.026462645754510045
9536,18.625,abs_npsigma,8,5,0,real,-6.471247768896626e-08
9536,18.625,abs_npsigma,8,5,1,cos,-2.1898882478221804e-08
9536,18.625,abs_npsigma,8,5,1,sin,4.7020159512495274e-08
9536,18.625,abs_npsigma,8,5,2,cos,-4.678044651391239e-08
9536,18.625,abs_npsigma,8,5,2,sin,-7.286197546436252e-08
9536,18.625,abs_npsigma,8,5,3,cos,-1.0962845041137537e-07
9536,18.625,abs_npsigma,8,5,3,sin,1.8770728506256606e-08
9536,18.625,abs_npsigma,8,5,4,cos,1.2538928695696172e-08
9536,18.625,abs_npsigma,8,5,4,sin,3.300123472887648e-08
9536,18.625,abs_npsigma,8,5,5,cos,6.3492424794316105e-09
9536,18.625,abs_npsigma,8,5,5,sin,-3.396849124345184e-08
9536,18.625,abs_npsigma,8,6,0,real,0.0045564194692399125
9536,18.625,abs_npsigma,8,6,1,cos,-5.830256482480291e-08
9536,18.625,abs_npsigma,8,6,1,sin,1.0885589745866699e-07
9536,18.625,abs_npsigma,8,6,2,cos,0.019825279893178782
9536,18.625,abs_npsigma,8,6,2,sin,0.002077037684905792
9536,18.625,abs_npsigma,8,6,3,cos,-1.3879197320295147e-07
9536,18.625,abs_npsigma,8,6,3,sin,1.3736691763461054e-09
9536,18.625,abs_npsigma,8,6,4,cos,-0.003434751445176952
9536,18.625,abs_npsigma,8,6,4,sin,-0.02673391291334169
9536,18.625,abs_npsigma,8,6,5,cos,3.286802616577281e-08
9536,18.625,abs_npsigma,8,6,5,sin,-4.37322782164979e-09
9536,18.625,abs_npsigma,8,6,6,cos,-0.0054138955391407175
9536,18.625,abs_npsigma,8,6,6,sin,0.010795526013499838
9536,18.625,abs_npsigma,8,7,0,real,8.048243590476865e-08
9536,18.625,abs_npsigma,8,7,1,cos,-2.3220914424431586e-08
9536,18.625,abs_npsigma,8,7,1,sin,7.94968693900301e-08
9536,18.625,abs_npsigma,8,7,2,cos,8.246806880245726e-08
9536,18.625,abs_npsigma,8,7,2,sin,1.0022780967265839e-07
9536,18.625,abs_npsigma,8,7,3,cos,-4.288115080283272e-08
9536,18.625,abs_npsigma,8,7,3,sin,3.0210801379862776e-08
9536,18.625,abs_npsigma,8,7,4,cos,-3.6360243583035724e-08
9536,18.625,abs_npsigma,8,7,4,sin,1.510213305084239e-07
9536,18.625,abs_npsigma,8,7,5,cos,5.127635050860158e-08
9536,18.625,abs_npsigma,8,7,5,sin,5.561341154453926e-08
9536,18.625,abs_npsigma,8,7,6,cos,-2.3308289909479765e-08
9536,18.625,abs_npsigma,8,7,6,sin,-9.139960560969329e-09
9536,18.625,abs_npsigma,8,7,7,cos,-2.8849890049620006e-08
9536,18.625,abs_npsigma,8,7,7,sin,2.302250314109751e-08
9536,18.625,abs_npsigma,8,8,0,real,-0.0061054307717895275
9536,18.625,abs_npsigma,8,8,1,cos,4.010947734665524e-08
9536,18.625,abs_npsigma,8,8,1,sin,-5.5868058690709344e-08
9536,18.625,abs_npsigma,8,8,2,cos,-0.006440014208939269
9536,18.625,abs_npsigma,8,8,2,sin,-0.00014772379963540194
9536,18.625,abs_npsigma,8,8,3,cos,1.1279056296342911e-07
9536,18.625,abs_npsigma,8,8,3,sin,-2.2061558397181227e-09
9536,18.625,abs_npsigma,8,8,4,cos,0.001023817300888569
9536,18.625,abs_npsigma,8,8,4,sin,0.016208930019775337
9536,18.625,abs_npsigma,8,8,5,cos,1.1340384583301277e-07
9536,18.625,abs_npsigma,8,8,5,sin,1.4484623145133088e-07
9536,18.625,abs_npsigma,8,8,6,cos,0.0011163340901882458
9536,18.625,abs_npsigma,8,8,6,sin,-0.00858698909660522
9536,18.625,abs_npsigma,8,8,7,cos,-3.299923614658723e-08
9536,18.625,abs_npsigma,8,8,7,sin,2.2584365782997613e-08
9536,18.625,abs_npsigma,8,8,8,cos,0.008037334415001913
9536,18.625,abs_npsigma,8,8,8,sin,0.0161323206117113
9568,18.6875,repsi2,2,0,0,real,-1.9238179751199465
9568,18.6875,repsi2,2,1,0,real,8.246052729532494e-10
9568,18.6875,repsi2,2,1,1,cos,1.1567590689083404e-11
9568,18.6875,repsi2,2,1,1,sin,5.402124780950104e-09
9568,18.6875,repsi2,2,2,0,real,2.4491527873347105
9568,18.6875,repsi2,2,2,1,cos,2.1364282548811714e-09
9568,18.6875,repsi2,2,2,1,sin,4.434677001279605e-09
9568,18.6875,repsi2,2,2,2,cos,-2.1267792039835176
9568,18.6875,repsi2,2,2,2,sin,-1.4559805799936603
9568,18.6875,impsi2,2,0,0,real,-1.5442573838049592e-09
9568,18.6875,impsi2,2,1,0,real,0.8835956324744788
9568,18.6875,impsi2,2,1,1,cos,-6.195126142943034e-11
9568,18.6875,impsi2,2,1,1,sin,2.3250451880956688e-09
9568,18.6875,impsi2,2,2,0,real,3.5617203988370954e-09
9568,18.6875,impsi2,2,2,1,cos,1.0667229641210063e-09
9568,18.6875,impsi2,2,2,1,sin,1.4102097548914376e-09
9568,18.6875,impsi2,2,2,2,cos,3.752834095787232e-09
9568,18.6875,impsi2,2,2,2,sin,1.6758874170591754e-09
9568,18.6875,abs_npsigma,2,0,0,real,1.1685769823481982
9568,18.6875,abs_npsigma,2,1,0,real,4.26472479553297e-09
9568,18.6875,abs_npsigma,2,1,1,cos,-2.3987002461727495e-09
9568,18.6875,abs_npsigma,2,1,1,sin,2.666230208884006e-09
9568,18.6875,abs_npsigma,2,2,0,real,0.5413483332242789
9568,18.6875,abs_npsigma,2,2,1,cos,-2.2050916918178817e-10
9568,18.6875,abs_npsigma,2,2,1,sin,-1.0227552212316443e-08
9568,18.6875,abs_npsigma,2,2,2,cos,-0.18594403738161847
9568,18.6875,abs_npsigma,2,2,2,sin,-0.245532078373814
9568,18.6875,repsi2,4,0,0,real,-2.138503539427645
9568,18.6875,repsi2,4,1,0,real,4.2053072135672664e-10
9568,18.6875,repsi2,4,1,1,cos,7.866758464461475e-10
9568,18.6875,repsi2,4,1,1,sin,7.409083885998315e-09
9568,18.6875,repsi2,4,2,0,real,1.9950954902729887
9568,18.6875,repsi2,4,2,1,cos,3.5967532869568468e-09
9568,18.6875,repsi2,4,2,1,sin,5.858198464544108e-09
9568,18.6875,repsi2,4,2,2,cos,-1.9743490198336588
9568,18.6875,repsi2,4,2,2,sin,-1.1609005339317233
9568,18.6875,repsi2,4,3,0,real,5.5431657863607995e-09
9568,18.6875,repsi2,4,3,1,cos,7.049707785442671e-09
9568,18.6875,repsi2,4,3,1,sin,-8.857796791437487e-09
9568,18.6875,repsi2,4,3,2,cos,1.0192713908994377e-08
9568,18.6875,repsi2,4,3,2,sin,-1.7029574199232316e-09
9568,18.6875,repsi2,4,3,3,cos,7.387562928624821e-09
9568,18.6875,repsi2,4,3,3,sin,-6.945208582753118e-09
9568,18.6875,repsi2,4,4,0,real,-0.5437460922710142
9568,18.6875,repsi2,4,4,1,cos,5.414603107893119e-09
9568,18.6875,repsi2,4,4,1,sin,-1.4621069487123201e-08
9568,18.6875,repsi2,4,4,2,cos,0.5490563771533106
9568,18.6875,repsi2,4,4,2,sin,0.35537449245395847
9568,18.6875,repsi2,4,4,3,cos,9.546080240178074e-09
9568,18.6875,repsi2,4,4,3,sin,-1.3732360419407375e-08
9568,18.6875,repsi2,4,4,4,cos,0.04417168255805251
9568,18.6875,repsi2,4,4,4,sin,-0.45318843289772637
9568,18.6875,impsi2,4,0,0,real,-2.805374919811057e-09
9568,18.6875,impsi2,4,1,0,real,0.825461139178432
9568,18.6875,impsi2,4,1,1,cos,-4.881197341118077e-10
9568,18.6875,impsi2,4,1,1,sin,4.904694935522141e-09
9568,18.6875,impsi2,4,2,0,real,3.041562521438288e-09
9568,18.6875,impsi2,4,2,1,cos,6.099149495761957e-10
9568,18.6875,impsi2,4,2,1,sin,4.354982822183178e-09
9568,18.6875,impsi2,4,2,2,cos,5.525291760946602e-09
9568,18.6875,impsi2,4,2,2,sin,3.7935649689560285e-09
9568,18.6875,impsi2,4,3,0,real,-0.09168995033185078
9568,18.6875,impsi2,4,3,1,cos,3.0928392814663203e-09
9568,18.6875,impsi2,4,3,1,sin,-3.647166692459808e-09
9568,18.6875,impsi2,4,3,2,cos,0.10225714369479642
9568,18.6875,impsi2,4,3,2,sin,-0.22824264026287483
9568,18.6875,impsi2,4,3,3,cos,4.483068898811608e-09
9568,18.6875,impsi2,4,3,3,sin,-3.250100653635945e-09
9568,18.6875,impsi2,4,4,0,real,-1.0644222430328577e-09
9568,18.6875,impsi2,4,4,1,cos,3.1917885353720662e-09
9568,18.6875,impsi2,4,4,1,sin,-7.967228173697726e-09
9568,18.6875,impsi2,4,4,2,cos,2.3120411793474634e-09
9568,18.6875,impsi2,4,4,2,sin,-4.09537689757007e-09
9568,18.6875,impsi2,4,4,3,cos,6.346073711481114e-09
9568,18.6875,impsi2,4,4,3,sin,-6.390152065258153e-09
9568,18.6875,impsi2,4,4,4,cos,4.971799117503097e-10
9568,18.6875,impsi2,4,4,4,sin,-6.235578846217119e-09
9568,18.6875,abs_npsigma,4,0,0,real,1.157061811317208
9568,18.6875,abs_npsigma,4,1,0,real,1.0825413676585072e-08
9568,18.6875,abs_npsigma,4,1,1,cos,-4.368261643924224e-09
9568,18.6875,abs_npsigma,4,1,1,sin,-9.263860624403121e-10
9568,18.6875,abs_npsigma,4,2,0,real,0.5224539939402881
9568,18.6875,abs_npsigma,4,2,1,cos,2.3461231508989405e-09
9568,18.6875,abs_npsigma,4,2,1,sin,-1.998357806272506e-08
9568,18.6875,abs_npsigma,4,2,2,cos,-0.1611266379661665
9568,18.6875,abs_npsigma,4,2,2,sin,-0.26828887723318223
9568,18.6875,abs_npsigma,4,3,0,real,1.09942960384035e-09
9568,18.6875,abs_npsigma,4,3,1,cos,6.840632150169274e-09
9568,18.6875,abs_npsigma,4,3,1,sin,-2.951701221712461e-08
9568,18.6875,abs_npsigma,4,3,2,cos,-1.1175185201843008e-08
9568,18.6875,abs_npsigma,4,3,2,sin,-1.4302879248687967e-09
9568,18.6875,abs_npsigma,4,3,3,cos,9.628246744345046e-09
9568,18.6875,abs_npsigma,4,3,3,sin,1.5601390087207423e-10
9568,18.6875,abs_npsigma,4,4,0,real,-0.05730214484314558
9568,18.6875,abs_npsigma,4,4,1,cos,6.480060609497242e-09
9568,18.6875,abs_npsigma,4,4,1,sin,-2.0938993185238338e-08
9568,18.6875,abs_npsigma,4,4,2,cos,-0.006587401051570086
9568,18.6875,abs_npsigma,4,4,2,sin,0.0026692561545999223
9568,18.6875,abs_npsigma,4,4,3,cos,-3.296361398204532e-09
9568,18.6875,abs_npsigma,4,4,3,sin,8.785969795292401e-09
9568,18.6875,abs_npsigma,4,4,4,cos,-0.05857807381979761
9568,18.6875,abs_npsigma,4,4,4,sin,0.03063464408331838
9568,18.6875,repsi2,6,0,0,real,-2.128620811875273
9568,18.6875,repsi2,6,1,0,real,-9.251048815883678e-10
9568,18.6875,repsi2,6,1,1,cos,-1.0537970047477091e-09
9568,18.6875,repsi2,6,1,1,sin,8.166064132061488e-09
9568,18.6875,repsi2,6,2,0,real,2.047724672127472
9568,18.6875,repsi2,6,2,1,cos,1.6571457618246925e-09
9568,18.6875,repsi2,6,2,1,sin,6.228209402489339e-09
9568,18.6875,repsi2,6,2,2,cos,-2.0180062908569347
9568,18.6875,repsi2,6,2,2,sin,-1.1971897303538745
9568,18.6875,repsi2,6,3,0,real,5.853113336799136e-09
9568,18.6875,repsi2,6,3,1,cos,7.316913037080335e-09
9568,18.6875,repsi2,6,3,1,sin,-4.675213111695318e-09
9568,18.6875,repsi2,6,3,2,cos,1.363068701778732e-08
9568,18.6875,repsi2,6,3,2,sin,2.79456851119667e-09
9568,18.6875,repsi2,6,3,3,cos,1.332613151493002e-08
9568,18.6875,repsi2,6,3,3,sin,-5.738726027922048e-09
9568,18.6875,repsi2,6,4,0,real,-0.41574396922349127
9568,18.6875,repsi2,6,4,1,cos,6.139851102562253e-09
9568,18.6875,repsi2,6,4,1,sin,-1.1420271099743861e-08
9568,18.6875,repsi2,6,4,2,cos,0.4130781675498329
9568,18.6875,repsi2,6,4,2,sin,0.3254599967093282
9568,18.6875,repsi2,6,4,3,cos,1.7687140539124258e-08
9568,18.6875,repsi2,6,4,3,sin,-1.1854133510571766e-08
9568,18.6875,repsi2,6,4,4,cos,0.08017856356998752
9568,18.6875,repsi2,6,4,4,sin,-0.345773043913313
9568,18.6875,repsi2,6,5,0,real,-1.4684125017838356e-08
9568,18.6875,repsi2,6,5,1,cos,-3.3074366393484483e-09
9568,18.6875,repsi2,6,5,1,sin,-5.791961320670518e-09
9568,18.6875,repsi2,6,5,2,cos,-8.414402862609781e-09
9568,18.6875,repsi2,6,5,2,sin,-1.6946186746242626e-08
9568,18.6875,repsi2,6,5,3,cos,-6.657422727222717e-10
9568,18.6875,repsi2,6,5,3,sin,-1.5247833177021212e-08
9568,18.6875,repsi2,6,5,4,cos,-3.3713644812349926e-09
9568,18.6875,repsi2,6,5,4,sin,-2.0830183867204667e-08
9568,18.6875,repsi2,6,5,5,cos,-9.084331403798376e-09
9568,18.6875,repsi2,6,5,5,sin,-8.688976405440157e-09
9568,18.6875,repsi2,6,6,0,real,0.18454495797956647
9568,18.6875,repsi2,6,6,1,cos,-1.3616786006475269e-08
9568,18.6875,repsi2,6,6,1,sin,1.2520374731535643e-08
9568,18.6875,repsi2,6,6,2,cos,-0.22705926647679497
9568,18.6875,repsi2,6,6,2,sin,-0.03850732424746255
9568,18.6875,repsi2,6,6,3,cos,-1.7395164729038254e-08
9568,18.6875,repsi2,6,6,3,sin,-9.304160023284363e-09
9568,18.6875,repsi2,6,6,4,cos,0.11914525815092276
9568,18.6875,repsi2,6,6,4,sin,0.10000178682492082
9568,18.6875,repsi2,6,6,5,cos,-2.05257657831647e-08
9568,18.6875,repsi2,6,6,5,sin,-1.4670249030058339e-08
9568,18.6875,repsi2,6,6,6,cos,0.01768191545125104
9568,18.6875,repsi2,6,6,6,sin,-0.1817190382305128
9568,18.6875,impsi2,6,0,0,real,-2.1469876301187486e-09
9568,18.6875,impsi2,6,1,0,real,0.8694659253153958
9568,18.6875,impsi2,6,1,1,cos,-1.0748470505204455e-09
9568,18.6875,impsi2,6,1,1,sin,4.416649574141435e-09
9568,18.6875,impsi2,6,2,0,real,2.7296645894370017e-09
9568,18.6875,impsi2,6,2,1,cos,2.2362868758520524e-10
9568,18.6875,impsi2,6,2,1,sin,3.4771897840435694e-09
9568,18.6875,impsi2,6,2,2,cos,4.362880883346151e-09
9568,18.6875,impsi2,6,2,2,sin,4.406738561619689e-09
9568,18.6875,impsi2,6,3,0,real,-0.009883696041345669
9568,18.6875,impsi2,6,3,1,cos,3.4825998605914037e-09
9568,18.6875,impsi2,6,3,1,sin,-2.2443143491075344e-09
9568,18.6875,impsi2,6,3,2,cos,-0.007716465601790884
9568,18.6875,impsi2,6,3,2,sin,-0.18898289596705192
9568,18.6875,impsi2,6,3,3,cos,6.953912592737106e-09
9568,18.6875,impsi2,6,3,3,sin,-2.1975070854414427e-09
9568,18.6875,impsi2,6,4,0,real,-9.907051353896355e-10
9568,18.6875,impsi2,6,4,1,cos,3.5334434257062712e-09
9568,18.6875,impsi2,6,4,1,sin,-6.0340411345429055e-09
9568,18.6875,impsi2,6,4,2,cos,3.598038797643763e-09
9568,18.6875,impsi2,6,4,2,sin,-3.461899217790289e-09
9568,18.6875,impsi2,6,4,3,cos,9.211381506120471e-09
9568,18.6875,impsi2,6,4,3,sin,-4.834097465688244e-09
9568,18.6875,impsi2,6,4,4,cos,3.3129422959721795e-09
9568,18.6875,impsi2,6,4,4,sin,-7.709577496613382e-09
9568,18.6875,impsi2,6,5,0,real,0.11227764113316059
9568,18.6875,impsi2,6,5,1,cos,-9.840470010115126e-10
9568,18.6875,impsi2,6,5,1,sin,-3.530121925324915e-09
9568,18.6875,impsi2,6,5,2,cos,-0.16141196364769353
9568,18.6875,impsi2,6,5,2,sin,0.026696353676699515
9568,18.6875,impsi2,6,5,3,cos,2.7409430648084213e-10
9568,18.6875,impsi2,6,5,3,sin,-7.006898318140239e-09
9568,18.6875,impsi2,6,5,4,cos,0.1447422617267879
9568,18.6875,impsi2,6,5,4,sin,-0.018399120648350822
9568,18.6875,impsi2,6,5,5,cos,-4.113972602658903e-09
9568,18.6875,impsi2,6,5,5,sin,-4.609341904984963e-09
9568,18.6875,impsi2,6,6,0,real,-6.266601056296392e-09
9568,18.6875,impsi2,6,6,1,cos,-6.527456474148144e-09
9568,18.6875,impsi2,6,6,1,sin,5.983493346384534e-09
9568,18.6875,impsi2,6,6,2,cos,-6.900798290514552e-09
9568,18.6875,impsi2,6,6,2,sin,-4.866397282425468e-09
9568,18.6875,impsi2,6,6,3,cos,-8.613240821060058e-09
9568,18.6875,impsi2,6,6,3,sin,-4.6576598242769264e-09
9568,18.6875,impsi2,6,6,4,cos,-5.033792171134349e-09
9568,18.6875,impsi2,6,6,4,sin,-8.921071005403862e-09
9568,18.6875,impsi2,6,6,5,cos,-9.356647832945119e-09
9568,18.6875,impsi2,6,6,5,sin,-7.899653176498457e-09
9568,18.6875,impsi2,6,6,6,cos,-6.447693310581399e-09
9568,18.6875,impsi2,6,6,6,sin,-1.9483878010614368e-10
9568,18.6875,abs_npsigma,6,0,0,real,1.1564028711171797
9568,18.6875,abs_npsigma,6,1,0,real,1.3961638067883086e-08
9568,18.6875,abs_npsigma,6,1,1,cos,-3.251416467366503e-09
9568,18.6875,abs_npsigma,6,1,1,sin,-4.663769182675618e-09
9568,18.6875,abs_npsigma,6,2,0,real,0.5200602259781458
9568,18.6875,abs_npsigma,6,2,1,cos,6.510682530602773e-09
9568,18.6875,abs_npsigma,6,2,1,sin,-2.2663175335999844e-08
9568,18.6875,abs_npsigma,6,2,2,cos,-0.15813756403293433
9568,18.6875,abs_npsigma,6,2,2,sin,-0.26314240326257815
9568,18.6875,abs_npsigma,6,3,0,real,2.1119678080849823e-10
9568,18.6875,abs_npsigma,6,3,1,cos,1.5136087870804085e-08
9568,18.6875,abs_npsigma,6,3,1,sin,-3.7485361319369035e-08
9568,18.6875,abs_npsigma,6,3,2,cos,-2.082334447198148e-08
9568,18.6875,abs_npsigma,6,3,2,sin,-9.296622946890145e-09
9568,18.6875,abs_npsigma,6,3,3,cos,9.008375569727402e-09
9568,18.6875,abs_npsigma,6,3,3,sin,9.087968314116294e-09
9568,18.6875,abs_npsigma,6,4,0,real,-0.058258351370022575
9568,18.6875,abs_npsigma,6,4,1,cos,1.2386203539519781e-08
9568,18.6875,abs_npsigma,6,4,1,sin,-2.1574920128172037e-08
9568,18.6875,abs_npsigma,6,4,2,cos,0.0008680150037925682
9568,18.6875,abs_npsigma,6,4,2,sin,0.015059964802445326
9568,18.6875,abs_npsigma,6,4,3,cos,-1.706579144989563e-08
9568,18.6875,abs_npsigma,6,4,3,sin,1.6542533375213114e-08
9568,18.6875,abs_npsigma,6,4,4,cos,-0.06165317858249701
9568,18.6875,abs_npsigma,6,4,4,sin,0.018698293999837693
9568,18.6875,abs_npsigma,6,5,0,real,-3.666547382555772e-08
9568,18.6875,abs_npsigma,6,5,1,cos,-9.978828404189601e-09
9568,18.6875,abs_npsigma,6,5,1,sin,2.597736955506891e-08
9568,18.6875,abs_npsigma,6,5,2,cos,-3.674699024564721e-08
9568,18.6875,abs_npsigma,6,5,2,sin,-2.9563409778497532e-08
9568,18.6875,abs_npsigma,6,5,3,cos,-4.3022538743935617e-08
9568,18.6875,abs_npsigma,6,5,3,sin,2.1331247281420275e-08
9568,18.6875,abs_npsigma,6,5,4,cos,6.589407458630578e-09
9568,18.6875,abs_npsigma,6,5,4,sin,2.799410935544056e-09
9568,18.6875,abs_npsigma,6,5,5,cos,-6.339499521450979e-09
9568,18.6875,abs_npsigma,6,5,5,sin,-1.4905281530683903e-08
9568,18.6875,abs_npsigma,6,6,0,real,0.007752851704060617
9568,18.6875,abs_npsigma,6,6,1,cos,-2.5692887590973925e-08
9568,18.6875,abs_npsigma,6,6,1,sin,6.759708174153368e-08
9568,18.6875,abs_npsigma,6,6,2,cos,0.016422331403652176
9568,18.6875,abs_npsigma,6,6,2,sin,0.006435983076295766
9568,18.6875,abs_npsigma,6,6,3,cos,-6.795193921528433e-08
9568,18.6875,abs_npsigma,6,6,3,sin,2.6135716500786e-08
9568,18.6875,abs_npsigma,6,6,4,cos,-0.0008672136840799763
9568,18.6875,abs_npsigma,6,6,4,sin,-0.029922078832202142
9568,18.6875,abs_npsigma,6,6,5,cos,2.1428653360683783e-09
9568,18.6875,abs_npsigma,6,6,5,sin,-9.34489146472905e-09
9568,18.6875,abs_npsigma,6,6,6,cos,0.00021746564290268613
9568,18.6875,abs_npsigma,6,6,6,sin,0.016031882117968226
9568,18.6875,repsi2,8,0,0,real,-2.126727050380313
9568,18.6875,repsi2,8,1,0,real,-1.5266712338757316e-09
9568,18.6875,repsi2,8,1,1,cos,-2.106789333267134e-09
9568,18.6875,repsi2,8,1,1,sin,8.700944575945613e-09
9568,18.6875,repsi2,8,2,0,real,2.044471934704395
9568,18.6875,repsi2,8,2,1,cos,6.404998753595237e-10
9568,18.6875,repsi2,8,2,1,sin,7.018757575139034e-09
9568,18.6875,repsi2,8,2,2,cos,-2.0143886129983715
9568,18.6875,repsi2,8,2,2,sin,-1.1941054796797874
9568,18.6875,repsi2,8,3,0,real,6.347865455502699e-09
9568,18.6875,repsi2,8,3,1,cos,5.928855115189258e-09
9568,18.6875,repsi2,8,3,1,sin,-3.683516824892763e-09
9568,18.6875,repsi2,8,3,2,cos,1.2724674106068257e-08
9568,18.6875,repsi2,8,3,2,sin,6.926770879100985e-09
9568,18.6875,repsi2,8,3,3,cos,1.571794227411827e-08
9568,18.6875,repsi2,8,3,3,sin,-2.8847829264266878e-09
9568,18.6875,repsi2,8,4,0,real,-0.43823299439109537
9568,18.6875,repsi2,8,4,1,cos,6.296677575179377e-09
9568,18.6875,repsi2,8,4,1,sin,-1.1636053891261877e-08
9568,18.6875,repsi2,8,4,2,cos,0.44327109004772886
9568,18.6875,repsi2,8,4,2,sin,0.3249320753797338
9568,18.6875,repsi2,8,4,3,cos,2.054044651728093e-08
9568,18.6875,repsi2,8,4,3,sin,-7.757353561593794e-09
9568,18.6875,repsi2,8,4,4,cos,0.0703439380609821
9568,18.6875,repsi2,8,4,4,sin,-0.36666842694563845
9568,18.6875,repsi2,8,5,0,real,-1.070987562979027e-08
9568,18.6875,repsi2,8,5,1,cos,-1.8382033540719628e-09
9568,18.6875,repsi2,8,5,1,sin,-6.268873963335975e-09
9568,18.6875,repsi2,8,5,2,cos,-3.82544234612777e-09
9568,18.6875,repsi2,8,5,2,sin,-1.577472437516627e-08
9568,18.6875,repsi2,8,5,3,cos,7.79158528235041e-09
9568,18.6875,repsi2,8,5,3,sin,-1.511586352961891e-08
9568,18.6875,repsi2,8,5,4,cos,6.4799200987647465e-09
9568,18.6875,repsi2,8,5,4,sin,-2.8484460715474946e-08
9568,18.6875,repsi2,8,5,5,cos,-8.918842838963673e-09
9568,18.6875,repsi2,8,5,5,sin,-1.7057850627876306e-08
9568,18.6875,repsi2,8,6,0,real,0.13147557725177786
9568,18.6875,repsi2,8,6,1,cos,-1.1376709547409984e-08
9568,18.6875,repsi2,8,6,1,sin,8.250704238839889e-09
9568,18.6875,repsi2,8,6,2,cos,-0.1473137558325819
9568,18.6875,repsi2,8,6,2,sin,-0.0518949667498545
9568,18.6875,repsi2,8,6,3,cos,-1.2113923405403584e-08
9568,18.6875,repsi2,8,6,3,sin,-1.1928577795829436e-08
9568,18.6875,repsi2,8,6,4,cos,0.06433352497854078
9568,18.6875,repsi2,8,6,4,sin,0.0810480562624878
9568,18.6875,repsi2,8,6,5,cos,-1.9283124120367777e-08
9568,18.6875,repsi2,8,6,5,sin,-2.9411951076138872e-08
9568,18.6875,repsi2,8,6,6,cos,0.010767787142609682
9568,18.6875,repsi2,8,6,6,sin,-0.1263522219761726
9568,18.6875,repsi2,8,7,0,real,4.502379849264e-09
9568,18.6875,repsi2,8,7,1,cos,-1.3416357592989652e-08
9568,18.6875,repsi2,8,7,1,sin,2.1555002580248873e-08
9568,18.6875,repsi2,8,7,2,cos,-8.08767202146142e-09
9568,18.6875,repsi2,8,7,2,sin,1.2684868528289005e-08
9568,18.6875,repsi2,8,7,3,cos,-2.3449302957723184e-08
9568,18.6875,repsi2,8,7,3,sin,4.100887929583963e-09
9568,18.6875,repsi2,8,7,4,cos,-2.0246739950509525e-08
9568,18.6875,repsi2,8,7,4,sin,-7.355862123841622e-10
9568,18.6875,repsi2,8,7,5,cos,-2.78266368638775e-08
9568,18.6875,repsi2,8,7,5,sin,-1.0401334057615931e-08
9568,18.6875,repsi2,8,7,6,cos,-2.8903247550654716e-08
9568,18.6875,repsi2,8,7,6,sin,4.163857601595378e-09
9568,18.6875,repsi2,8,7,7,cos,-9.394115653340446e-09
9568,18.6875,repsi2,8,7,7,sin,1.0211418605761587e-08
9568,18.6875,repsi2,8,8,0,real,-0.07702154801896467
9568,18.6875,repsi2,8,8,1,cos,7.206669602982489e-10
9568,18.6875,repsi2,8,8,1,sin,9.587748330900096e-09
9568,18.6875,repsi2,8,8,2,cos,0.12077092160368302
9568,18.6875,repsi2,8,8,2,sin,-0.01737493311890953
9568,18.6875,repsi2,8,8,3,cos,-7.2800637343582025e-09
9568,18.6875,repsi2,8,8,3,sin,1.7447156061144338e-08
9568,18.6875,repsi2,8,8,4,cos,-0.11129900813115351
9568,18.6875,repsi2,8,8,4,sin,-0.01218485320158822
9568,18.6875,repsi2,8,8,5,cos,-2.210876326490859e-08
9568,18.6875,repsi2,8,8,5,sin,9.087117791258589e-09
9568,18.6875,repsi2,8,8,6,cos,0.04264493818267143
9568,18.6875,repsi2,8,8,6,sin,0.05975821605771438
9568,18.6875,repsi2,8,8,7,cos,-1.8863791491092324e-08
9568,18.6875,repsi2,8,8,7,sin,2.5311919208087334e-08
9568,18.6875,repsi2,8,8,8,cos,0.04801181536811468
9568,18.6875,repsi2,8,8,8,sin,-0.0817676634576058
9568,18.6875,impsi2,8,0,0,real,-2.7859488333794413e-09
9568,18.6875,impsi2,8,1,0,real,0.8677459561462347
9568,18.6875,impsi2,8,1,1,cos,-1.8256984973355246e-09
9568,18.6875,impsi2,8,1,1,sin,4.9311865874832415e-09
9568,18.6875,impsi2,8,2,0,real,2.897283483578811e-09
9568,18.6875,impsi2,8,2,1,cos,-5.53641970525584e-10
9568,18.6875,impsi2,8,2,1,sin,4.160099066593685e-09
