snapshot_index,field,reference,matched,centroid_max_abs_diff,gradient_q95_abs_diff,fraction_abs_diff,active_points,largest_component_points
1221,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1222,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1222,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,68,68
1222,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1223,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1223,Estar,HF1R,True,0.0,0.0,0.0,68,68
1223,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1224,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1224,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1224,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1225,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1225,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1225,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1226,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1226,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1226,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1227,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1227,Estar,HF1R,True,0.0,0.0,0.0,68,68
1227,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1228,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1228,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1228,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1229,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1229,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,68,68
1229,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1230,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1230,Estar,HF1R,True,0.0,0.0,0.0,68,68
1230,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1231,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1231,Estar,HF1R,True,0.0,0.0,0.0,68,68
1231,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1232,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1232,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1232,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1233,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1233,Estar,HF1R,True,0.0,0.0,0.0,68,68
1233,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1234,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1234,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1234,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1235,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1235,Estar,HF1R,True,0.0,0.0,0.0,68,68
1235,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1236,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1236,Estar,HF1R,True,0.0,0.0,0.0,68,68
1236,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1237,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1237,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1237,Bstar,HF1R,True,0.0,4.440892098500626e-16,1.1102230246251565e-16,68,64
1238,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1238,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1238,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1239,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1239,Estar,HF1R,True,0.0,0.0,0.0,68,68
1239,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1240,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1240,Estar,HF1R,True,0.0,0.0,0.0,68,68
1240,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1241,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1241,Estar,HF1R,True,0.0,0.0,0.0,68,68
1241,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1242,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1242,Estar,HF1R,True,0.0,0.0,0.0,68,68
1242,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1243,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1243,Estar,HF1R,True,0.0,0.0,0.0,68,68
1243,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1244,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1244,Estar,HF1R,True,0.0,0.0,0.0,68,68
1244,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1245,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1245,Estar,HF1R,True,0.0,0.0,0.0,68,68
1245,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1246,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1246,Estar,HF1R,True,0.0,0.0,0.0,68,68
1246,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1247,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1247,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1247,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1248,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1248,Estar,HF1R,True,0.0,0.0,0.0,68,68
1248,Bstar,HF1R,True,0.0,4.440892098500626e-16,1.1102230246251565e-16,68,64
1249,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1249,Estar,HF1R,True,0.0,0.0,0.0,68,68
1249,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1250,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,68,68
1250,Estar,HF1R,True,0.0,0.0,0.0,68,68
1250,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1251,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1251,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1251,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1252,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1252,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1252,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1253,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1253,Estar,HF1R,True,0.0,0.0,0.0,68,68
1253,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1254,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1254,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1254,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1255,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1255,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1255,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1256,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1256,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1256,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1257,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1257,Estar,HF1R,True,0.0,0.0,0.0,68,68
1257,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1258,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1258,Estar,HF1R,True,0.0,0.0,0.0,68,68
1258,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1259,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1259,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1259,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1260,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1260,Estar,HF1R,True,0.0,0.0,0.0,68,68
1260,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1261,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1261,Estar,HF1R,True,0.0,0.0,0.0,68,68
1261,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1262,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1262,Estar,HF1R,True,0.0,0.0,0.0,68,68
1262,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1263,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1263,Estar,HF1R,True,0.0,0.0,0.0,68,68
1263,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1264,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1264,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1264,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1265,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1265,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1265,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1266,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1266,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1266,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1267,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1267,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1267,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1268,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1268,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1268,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1269,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1269,Estar,HF1R,True,0.0,0.0,0.0,68,68
1269,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1270,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1270,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1270,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1271,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1271,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1271,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1272,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1272,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1272,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,68,64
1273,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1273,Estar,HF1R,True,0.0,0.0,0.0,68,68
1273,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1274,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1274,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1274,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1275,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1275,Estar,HF1R,True,0.0,0.0,0.0,68,68
1275,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1276,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1276,Estar,HF1R,True,0.0,0.0,0.0,68,68
1276,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1277,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1277,Estar,HF1R,True,0.0,0.0,0.0,68,68
1277,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1278,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1278,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1278,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1279,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1279,Estar,HF1R,True,0.0,0.0,0.0,68,68
1279,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1280,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1280,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1280,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1281,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1281,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1281,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1282,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1282,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,68,68
1282,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1283,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1283,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1283,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1284,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1284,Estar,HF1R,True,0.0,0.0,0.0,68,68
1284,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1285,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1285,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1285,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1286,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1286,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1286,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1287,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1287,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1287,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1288,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1288,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1288,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1289,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1289,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1289,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1290,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1290,Estar,HF1R,True,0.0,0.0,0.0,68,68
1290,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1291,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1291,Estar,HF1R,True,0.0,0.0,0.0,68,68
1291,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1292,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1292,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1292,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1293,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1293,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1293,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1294,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1294,Estar,HF1R,True,0.0,0.0,0.0,68,68
1294,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1295,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1295,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1295,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1296,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1296,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1296,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1297,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1297,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1297,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1298,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1298,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1298,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1299,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1299,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1299,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1300,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1300,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1300,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1301,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1301,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1301,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1302,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1302,Estar,HF1R,True,0.0,0.0,0.0,68,68
1302,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1303,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1303,Estar,HF1R,True,0.0,0.0,0.0,68,68
1303,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1304,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1304,Estar,HF1R,True,0.0,0.0,0.0,68,68
1304,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1305,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1305,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1305,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1306,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1306,Estar,HF1R,True,0.0,0.0,0.0,68,68
1306,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1307,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1307,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1307,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1308,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1308,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1308,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1309,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1309,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1309,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1310,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1310,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1310,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1311,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1311,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1311,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1312,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,68,68
1312,Estar,HF1R,True,0.0,0.0,0.0,68,68
1312,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1313,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1313,Estar,HF1R,True,0.0,0.0,0.0,68,68
1313,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1314,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1314,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1314,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,68,64
1315,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1315,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1315,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,68,64
1316,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1316,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1316,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1317,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1317,Estar,HF1R,True,0.0,0.0,0.0,68,68
1317,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1318,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1318,Estar,HF1R,True,0.0,0.0,0.0,68,68
1318,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1319,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1319,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1319,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1320,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1320,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1320,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1321,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1321,Estar,HF1R,True,0.0,0.0,0.0,68,68
1321,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1322,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1322,Estar,HF1R,True,0.0,0.0,0.0,68,68
1322,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1323,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1323,Estar,HF1R,True,0.0,0.0,0.0,68,68
1323,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1324,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1324,Estar,HF1R,True,0.0,0.0,0.0,68,68
1324,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1325,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1325,Estar,HF1R,True,0.0,0.0,0.0,68,68
1325,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1326,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1326,Estar,HF1R,True,0.0,0.0,0.0,68,68
1326,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1327,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1327,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1327,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1328,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1328,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1328,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1329,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1329,Estar,HF1R,True,0.0,0.0,0.0,68,68
1329,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1330,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1330,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1330,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1331,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1331,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1331,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1332,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1332,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1332,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1333,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1333,Estar,HF1R,True,0.0,0.0,0.0,68,68
1333,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1334,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1334,Estar,HF1R,True,0.0,0.0,0.0,68,68
1334,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1335,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1335,Estar,HF1R,True,0.0,0.0,0.0,68,68
1335,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,1.1102230246251565e-16,68,64
1336,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1336,Estar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1336,Bstar,HF1R,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,68,64
1337,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1337,Estar,HF1R,True,0.0,0.0,0.0,68,68
1337,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1338,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1338,Estar,HF1R,True,0.0,0.0,0.0,68,68
1338,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
1339,Rstar,HF1R,True,0.0,8.881784197001252e-16,0.0,68,68
1339,Estar,HF1R,True,6.617444900424222e-24,0.0,0.0,68,68
1339,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,68,64
1340,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1340,Estar,HF1R,True,0.0,0.0,0.0,68,68
1340,Bstar,HF1R,True,1.1102230246251565e-16,0.0,1.1102230246251565e-16,68,64
1341,Rstar,HF1R,True,0.0,0.0,0.0,68,68
1341,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,68,68
1341,Bstar,HF1R,True,1.3234889800848443e-23,0.0,1.1102230246251565e-16,68,64
1342,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,68,68
1342,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,68,68
1342,Bstar,HF1R,True,0.0,0.0,1.1102230246251565e-16,68,64
